title,subtitle,product_url,asin,image_url,is_sponsored,price,rating
"FACESCANADA Ultime Pro Hd Intense Matte Lips + Primer - Espresso 03, 1.4G | 9Hr Long Stay | Primer Infused For Flawless Hd Matte Finish | Intense Color Lightweight Silky Smooth Cream Application",same as title,https://www.amazon.in/Facescanada-Ultime-Intense-Primer-Expresso/dp/B07J1X1FG2/ref=sr_1_40?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-40,B07J1X1FG2,https://m.media-amazon.com/images/I/616qxDHliaL._AC_UL320_.jpg,False,₹391,4.1/5
"Colorbar Lip Prime and Care, 2.5g |Combination | Smudge Proof | Long Wear | Transfer Proof | Ultra-Hydrating | Vitamins E and C",same as title,https://www.amazon.in/Colorbar-Combination-Transfer-Ultra-Hydrating-Vitamins/dp/B06VSV661Y/ref=sr_1_41?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-41,B06VSV661Y,https://m.media-amazon.com/images/I/61s-xxO3cYL._AC_UL320_.jpg,False,₹808,4.2/5
MARS Matte Box Set of 3 Lipsticks for Women | Long-Lasting | Smooth Finish | Moisturising | One Swipe Pigmentation | (3x3.2 gm) (01-Red & Maroon),same as title,https://www.amazon.in/MARS-Lipsticks-Long-Lasting-Moisturising-Pigmentation/dp/B0B1F22HSC/ref=sr_1_42?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-42,B0B1F22HSC,https://m.media-amazon.com/images/I/61-7jUuqqzL._AC_UL320_.jpg,False,₹344,4.1/5
"Maybelline New York Liquid Matte Lipstick, Long Lasting, 16hr Wear, Superstay Matte Ink, 65 Seductress, 5ml",same as title,https://www.amazon.in/Maybelline-Super-Liquid-Lipstick-Seductress/dp/B07DRRW7GJ/ref=sr_1_43?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-43,B07DRRW7GJ,https://m.media-amazon.com/images/I/510uH7kFnkL._AC_UL320_.jpg,False,₹426,4.1/5
SUGAR Cosmetics Matte as Hell Crayon Lipsticks for Women | Lasts Up To 8+ Hours | Lip Crayon with Sharpener | 2.8gm - 35 Claire Redfield,same as title,https://www.amazon.in/SUGAR-Cosmetics-Matte-Crayon-Lipstick/dp/B08BHTHY5C/ref=sr_1_44?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-44,B08BHTHY5C,https://m.media-amazon.com/images/I/61hQeIvozpL._AC_UL320_.jpg,False,₹789,4.2/5
Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof Alpha Brown -34,same as title,https://www.amazon.in/Pilgrim-Lipstick-Intense-Transferproof-Smudgeproof/dp/B0DD3PD11S/ref=sr_1_45?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-45,B0DD3PD11S,https://m.media-amazon.com/images/I/61TA3MTuaSL._AC_UL320_.jpg,False,₹417,4.1/5
"L'Oreal Paris Infallible Matte Resistance Liquid Lipstick, Lazy Sunday 150, 5 ml",same as title,https://www.amazon.in/LOreal-Paris-Infallible-Resistance-Lipstick/dp/B0BWK72GKL/ref=sr_1_46?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-46,B0BWK72GKL,https://m.media-amazon.com/images/I/61R4OGMIHqL._AC_UL320_.jpg,False,₹699,4.1/5
"Iba Long Stay Matte Lipstick for Women- M20 Truffle Candy, 4g | Creamy Matte Finish & Smooth Texture | Long-Lasting | Hydrated Lips | Enriched with Vitamin E | Intense Colour & Highly Pigmented | Lip Makeup",same as title,https://www.amazon.in/Iba-Long-lasting-hydrating-lightweight-Pigmented/dp/B095LN4B6W/ref=sr_1_47?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-47,B095LN4B6W,https://m.media-amazon.com/images/I/41mwkPfNVyL._AC_UL320_.jpg,False,₹280,3.9/5
MARS Popstar Non-Drying Liquid Mousse Lipstick for Women with Matte Finish | Lightweight and Non-Sticky Formula | Up to 12 Hour Long Lasting | Transferproof & Waterproof (6.0ml) (03-Chorus Girl),same as title,https://www.amazon.in/MARS-Non-Drying-Lightweight-Non-Sticky-Transferproof/dp/B0CQYYH1VH/ref=sr_1_48?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-48,B0CQYYH1VH,https://m.media-amazon.com/images/I/710P3bAGTLL._AC_UL320_.jpg,False,₹219,4.0/5
"Maybelline New York Superstay Matte Ink Liquid Lipstick - 16H Longwear Matte | Revolutionary, 5ml",same as title,https://www.amazon.in/Maybelline-Superstay-Matte-Liquid-Lipstick/dp/B07W59D16G/ref=sr_1_49?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-49,B07W59D16G,https://m.media-amazon.com/images/I/61MD9-dJFDL._AC_UL320_.jpg,False,₹712,4.1/5
"RENEE Madness Ph Lipstick | Black Lipstick With Glossy Pink Payoff| Long Lasting Nourishment, Enriched With Vitamin E & Jojoba Oil| Vegan & Paraben Free | 3gm",same as title,https://www.amazon.in/RENEE-Madness-lipstick-delivers-enriched/dp/B09RK7SCMD/ref=sr_1_50?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-50,B09RK7SCMD,https://m.media-amazon.com/images/I/51rRFRmyKgL._AC_UL320_.jpg,False,₹365,4.1/5
"REVLON Colorstay Limitless Matte Liquid Lipstick for woman, Waterproof, Long-Lasting, 100% Vegan, Lightweight, No-Budge Matte, Stir Me Up - (008)",same as title,https://www.amazon.in/REVLON-ColorStay-Limitless-Lightweight-Waterproof/dp/B0DFPYZD8R/ref=sr_1_51?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-51,B0DFPYZD8R,https://m.media-amazon.com/images/I/61X304E6gsL._AC_UL320_.jpg,False,"₹1,358",4.1/5
"RENEE Stay Forever Matte Liquid Lipstick Combo | Transfer & Smudge-Proof | Long Lasting | Infused with Vitamin E & Jojoba Oil | Perfect for Gifting, Wedding & Special Occasions | Travel Pack of 10",same as title,https://www.amazon.in/RENEE-Stay-Forever-Liquid-Lipstick/dp/B0CSTDN7PC/ref=sr_1_52?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-52,B0CSTDN7PC,https://m.media-amazon.com/images/I/51duXoFZEpL._AC_UL320_.jpg,False,₹622,4.0/5
"Lakmé Forever Matte Liquid Lip Colour, Nude Pink, 5.6 ml",same as title,https://www.amazon.in/Lakme-Forever-Matte-Liquid-Colour/dp/B0828VY9C8/ref=sr_1_53?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-53,B0828VY9C8,https://m.media-amazon.com/images/I/41wosv7bI1L._AC_UL320_.jpg,False,₹241,4.1/5
"L’Oréal Paris Color Riche Satin Lipstick- 108 Cuirve, 4.3 gm",same as title,https://www.amazon.in/LOr%C3%A9al-Paris-Color-Lipstick-Cuirve/dp/B07BH83KF6/ref=sr_1_54?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-54,B07BH83KF6,https://m.media-amazon.com/images/I/61EyrulUCFL._AC_UL320_.jpg,False,₹637,4.1/5
SUGAR Cosmetics Partner In Shine Transferproof Glossy Lipstick | Lasts upto 24hrs | Transferproof & Smudgeproof - 3ml - 12 Crimson Cognac,same as title,https://www.amazon.in/SUGAR-Cosmetics-Transferproof-Lipstick-Smudgeproof/dp/B0DCP6GXXC/ref=sr_1_55?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-55,B0DCP6GXXC,https://m.media-amazon.com/images/I/61t466s-H4L._AC_UL320_.jpg,False,₹601,4.0/5
"Swiss Beauty More Than Glitter Lipstick | Glittery Finish | Nourishing | With Vitamin C | One Swipe Smooth Glide | Shade- 5 Shine Mauve, 3gm (‎SB-327)",same as title,https://www.amazon.in/Glitter-Lipstick-Glittery-Nourishing-Vitamin/dp/B0F6YMGXK8/ref=sr_1_56?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic%2Caps%2C435&sr=8-56,B0F6YMGXK8,https://m.media-amazon.com/images/I/719cclC9M8L._AC_UL320_.jpg,False,₹359,4.1/5
"Maybelline New York Superstay Matte Ink Liquid Lipstick - 16H Longwear Matte | Insider, 5ml",same as title,"https://www.amazon.in/Maybelline-Superstay-Matte-Liquid-Lipstick/dp/B0FL458714/ref=sr_1_57_sspa?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic,aps,435&sr=8-57-spons&aref=CeaSVH3hYh&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1",B0FL458714,https://m.media-amazon.com/images/I/51kiZSr70qL._AC_UL320_.jpg,True,₹560,4.1/5
"Maybelline New York Sensational Liquid Matte Lipstick, Non-sticky, Non-drying Lipstick, Super Precise Application, Long-lasting Liquid Matte Lipstick - 08 Sensationally Me| 7ml",same as title,"https://www.amazon.in/Maybelline-Sensational-Liquid-Lipstick-Sensationally/dp/B082L8Q985/ref=sr_1_58_sspa?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic,aps,435&sr=8-58-spons&aref=a97gulacQU&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1",B082L8Q985,https://m.media-amazon.com/images/I/51HaPbpEH1L._AC_UL320_.jpg,True,₹171,4.0/5
"Swiss Beauty Satin Comfort Lipstick | Ultra-Hydrating | Highly Pigmented | Smooth Glide | Satin Matte Finish | One-Swipe Application | Shade- 5 Vintage Pink, 3gm",same as title,"https://www.amazon.in/Lipstick-Ultra-Hydrating-Pigmented-One-Swipe-Application/dp/B0F7LBN1PJ/ref=sr_1_59_sspa?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic,aps,435&sr=8-59-spons&aref=OwvVjQb1Sk&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1",B0F7LBN1PJ,https://m.media-amazon.com/images/I/51rOliS-seL._AC_UL320_.jpg,True,₹199,4.1/5
"LoveChild Masaba ""The Batua"" Lipstick, Barfi Wine (Wine) Rich Satin Finish Lipstick with Built-in Mirror, Hydrating, Nourishing Formula with Jojoba Oil, 4g",same as title,"https://www.amazon.in/LoveChild-Masaba-Lipstick-Hydrating-Nourishing/dp/B0FVFLW65J/ref=sr_1_60_sspa?crid=1UPZEIOSR28PW&dib=eyJ2IjoiMSJ9.UEw53yhaVFJXiA5LPFzTnEFzcY2v-EGtKdBv6LzJIPvcujo__TNYbridLeAJ5Z1ZcWUASBhsl9EA1LSl4d91cbsoUI6o19irI7mPZ4LEyAcasbR5XJXiSfj6dIi9orvXMAs7TKm_QyIffIQTjj7W-mZOUK1HF6In0gOF-TfktFmCyGJOWOvHn8syzQVddyqf2mdRXC4qkhH_zgcye-ooVwCtnuLSca2QWrKv43AfbHE0SzQ1bMv9er7ycvtLid673ui3DCH4pXS3oNRYAl3abD6sVnuWhTLIAnLmHZ_hO0Y.oGJL7N4bwMH8XLzHaMss_jCL7Z7OSheZzHbt61ZBRto&dib_tag=se&keywords=lipstick&qid=1770730019&sprefix=lipstic,aps,435&sr=8-60-spons&aref=vwek0VJCY1&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1",B0FVFLW65J,https://m.media-amazon.com/images/I/61xJuEdY8dL._AC_UL320_.jpg,True,"₹1,300",4.6/5
